Region	Product 	Grand_Total
ANZ	Systems	 24 
ANZ	Apps	 23 
ANZ	Tech	 23 
ANZ	Systems	 23 
ANZ	Apps	 22 
ANZ	Apps	 22 
ANZ	Tech	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Tech	 21 
ANZ	Apps	 21 
ANZ	Tech	 21 
ANZ	Tech	 21 
ANZ	Apps	 21 
ANZ	Tech	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Systems	 21 
ANZ	OFM	 21 
ANZ	Systems	 21 
ANZ	Tech	 21 
ANZ	Tech	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Tech	 21 
ANZ	Tech	 21 
ANZ	Systems	 21 
ANZ	Systems	 21 
ANZ	Systems	 21 
ANZ	Systems	 21 
ANZ	Systems	 21 
ANZ	Systems	 21 
ANZ	Systems	 21 
ANZ	Systems	 21 
ANZ	Systems	 21 
ANZ	Tech	 21 
ANZ	OFM	 21 
ANZ	Tech	 21 
ANZ	Tech	 21 
ANZ	Tech	 20 
ANZ	Tech	 20 
ANZ	Apps	 20 
ANZ	Apps	 20 
ANZ	Apps	 20 
ANZ	Apps	 20 
ANZ	Apps	 20 
ANZ	Systems	 20 
ANZ	Apps	 20 
ANZ	Apps	 20 
ANZ	Apps	 19 
ANZ	Apps	 19 
ANZ	Apps	 19 
ANZ	Apps	 18 
ANZ	Tech	 18 
ANZ	Apps	 17 
ANZ	Apps	 17 
ANZ	OFM	 17 
ANZ	Apps	 16 
ANZ	Apps	 16 
ANZ	Apps	 16 
ANZ	Tech	 16 
ANZ	Tech	 16 
ANZ	Tech	 16 
ANZ	Apps	 16 
ANZ	Apps	 16 
ANZ	Tech	 16 
ANZ	Tech	 16 
ANZ	Tech	 16 
ANZ	Systems	 16 
ANZ	Systems	 16 
ANZ	Systems	 16 
ANZ	Tech	 15 
ANZ	Tech	 15 
ANZ	Apps	 14 
ANZ	Apps	 14 
ANZ	Apps	 14 
ANZ	Tech	 14 
ANZ	Apps	 14 
ANZ	Apps	 13 
ANZ	Apps	 13 
ANZ	Tech	 12 
ANZ	Tech	 12 
ANZ	Tech	 12 
ANZ	Tech	 12 
ANZ	Apps	 11 
ANZ	Tech	 11 
ANZ	Tech	 11 
ANZ	OFM	 11 
ANZ	Tech	 11 
ANZ	Apps	 11 
ANZ	Tech	 11 
ANZ	Apps	 11 
ANZ	Systems	 11 
ANZ	Systems	 11 
ANZ	Tech	 10 
ANZ	Systems	 10 
ANZ	Tech	 8 
ANZ	Tech	 8 
ANZ	Apps	 8 
ANZ	Systems	 8 
ANZ	Systems	 8 
ANZ	Systems	 8 
ANZ	Tech	 8 
ANZ	Apps	 8 
ANZ	Tech	 8 
ANZ	Tech	 8 
ANZ	Tech	 8 
ANZ	Tech	 8 
ANZ	Tech	 8 
ANZ	Tech	 8 
ANZ	Apps	 8 
ANZ	Systems	 8 
ANZ	Systems	 8 
ANZ	OFM	 7 
ANZ	Tech	 7 
ANZ	Tech	 7 
ANZ	Tech	 7 
ANZ	Tech	 7 
ANZ	Tech	 6 
ANZ	Apps	 6 
ANZ	Systems	 6 
ANZ	Apps	 6 
ANZ	Tech	 6 
ANZ	OFM	 6 
ANZ	Tech	 5 
ANZ	Apps	 5 
ANZ	Apps	 5 
ANZ	Apps	 5 
ANZ	Apps	 5 
ANZ	Apps	 5 
ANZ	Apps	 4 
ANZ	Systems	 4 
ANZ	Tech	 4 
ANZ	Tech	 4 
ANZ	Tech	 4 
ANZ	Apps	 4 
ANZ	Apps	 4 
ANZ	Apps	 3 
ANZ	Tech	 3 
ANZ	Apps	 2 
ANZ	OFM	 1 
ANZ	Tech	 1 
ANZ	Apps	 1 
ANZ	Apps	 1 
ANZ	Apps	 0 
ANZ	Apps	 0 
ANZ	Apps	 0 
ANZ	Apps	 0 
ANZ	Tech	 0 
ANZ	Apps	 0 
ANZ	OFM	 -   
ANZ	Tech	 -   
ANZ	Tech	 -   
ANZ	OFM	 -   
ANZ	OFM	 -   
ANZ	OFM	 -   
ANZ	OFM	 -   
ANZ	OFM	 -   
ANZ	OFM	 -   
ANZ	OFM	 -   
ANZ	OFM	 -   
Region	Product 	Grand_Total
ASEAN	Other	 19,554 
ASEAN	Tech	 4,012 
ASEAN	Other	 3,259 
ASEAN	Tech	 2,500 
ASEAN	Tech	 1,955 
ASEAN	Tech	 1,948 
ASEAN	Apps	 1,816 
ASEAN	Apps	 1,792 
ASEAN	OFM	 1,695 
ASEAN	Tech	 1,645 
ASEAN	Tech	 1,644 
ASEAN	Systems	 1,629 
ASEAN	Tech	 1,500 
ASEAN	Apps	 1,439 
ASEAN	OFM	 1,400 
ASEAN	Apps	 1,378 
ASEAN	Systems	 1,204 
ASEAN	Systems	 1,204 
ASEAN	Apps	 1,149 
ASEAN	Tech	 1,140 
ASEAN	Tech	 1,106 
ASEAN	Tech	 1,102 
ASEAN	Apps	 1,062 
ASEAN	Tech	 1,057 
ASEAN	Apps	 1,000 
ASEAN	Tech	 987 
ASEAN	Tech	 987 
ASEAN	Tech	 987 
ASEAN	Tech	 987 
ASEAN	OFM	 987 
ASEAN	Tech	 987 
ASEAN	Tech	 978 
ASEAN	Tech	 978 
ASEAN	Tech	 978 
ASEAN	Tech	 978 
ASEAN	Tech	 978 
ASEAN	Tech	 978 
ASEAN	Tech	 925 
ASEAN	Tech	 925 
ASEAN	Apps	 919 
ASEAN	Tech	 900 
ASEAN	Tech	 871 
ASEAN	OFM	 823 
ASEAN	OFM	 823 
ASEAN	Apps	 823 
ASEAN	Tech	 822 
ASEAN	Tech	 815 
ASEAN	Tech	 802 
ASEAN	OFM	 802 
ASEAN	Tech	 802 
ASEAN	Tech	 801 
ASEAN	Tech	 799 
ASEAN	Tech	 790 
ASEAN	Tech	 760 
ASEAN	Tech	 757 
ASEAN	Tech	 757 
ASEAN	Systems	 750 
ASEAN	Apps	 691 
ASEAN	Tech	 689 
ASEAN	Apps	 658 
ASEAN	Tech	 658 
ASEAN	Systems	 658 
ASEAN	Systems	 658 
ASEAN	Systems	 658 
ASEAN	Tech	 658 
ASEAN	OFM	 658 
ASEAN	Tech	 655 
ASEAN	Tech	 655 
ASEAN	Systems	 652 
ASEAN	Tech	 650 
ASEAN	Tech	 644 
ASEAN	Tech	 616 
ASEAN	Tech	 616 
ASEAN	Tech	 600 
ASEAN	OFM	 600 
ASEAN	Systems	 600 
ASEAN	Systems	 600 
ASEAN	Systems	 600 
ASEAN	Systems	 600 
ASEAN	Systems	 600 
ASEAN	Apps	 587 
ASEAN	Tech	 587 
ASEAN	Tech	 587 
ASEAN	OFM	 580 
ASEAN	OFM	 580 
ASEAN	Tech	 570 
ASEAN	Tech	 543 
ASEAN	Apps	 529 
ASEAN	Tech	 514 
ASEAN	Tech	 500 
ASEAN	Tech	 500 
ASEAN	Apps	 500 
ASEAN	Apps	 500 
ASEAN	Tech	 500 
ASEAN	Systems	 500 
ASEAN	Systems	 500 
ASEAN	Systems	 500 
ASEAN	Systems	 500 
ASEAN	Systems	 500 
ASEAN	Tech	 500 
ASEAN	Tech	 500 
ASEAN	Tech	 499 
ASEAN	Tech	 497 
ASEAN	Tech	 494 
ASEAN	Systems	 494 
ASEAN	Apps	 494 
ASEAN	OFM	 494 
ASEAN	Tech	 489 
ASEAN	Systems	 489 
ASEAN	Tech	 487 
ASEAN	Tech	 469 
ASEAN	Tech	 467 
ASEAN	Tech	 461 
ASEAN	Tech	 459 
ASEAN	OFM	 452 
ASEAN	Apps	 440 
ASEAN	Tech	 433 
ASEAN	Tech	 428 
ASEAN	Apps	 424 
ASEAN	Systems	 420 
ASEAN	Tech	 411 
ASEAN	Systems	 401 
ASEAN	Apps	 401 
ASEAN	Apps	 400 
ASEAN	Apps	 400 
ASEAN	Systems	 400 
ASEAN	Systems	 400 
ASEAN	OFM	 400 
ASEAN	Tech	 400 
ASEAN	Systems	 400 
ASEAN	OFM	 398 
ASEAN	Tech	 398 
ASEAN	Tech	 390 
ASEAN	Tech	 389 
ASEAN	OFM	 383 
ASEAN	Tech	 380 
ASEAN	Tech	 380 
ASEAN	Apps	 379 
ASEAN	Tech	 375 
ASEAN	Tech	 373 
ASEAN	Tech	 373 
ASEAN	Tech	 373 
ASEAN	Tech	 370 
ASEAN	Tech	 361 
ASEAN	Systems	 360 
ASEAN	Systems	 350 
ASEAN	Systems	 350 
ASEAN	Tech	 350 
ASEAN	Tech	 345 
ASEAN	Apps	 345 
ASEAN	Systems	 345 
ASEAN	OFM	 341 
ASEAN	Tech	 330 
ASEAN	Apps	 329 
ASEAN	Apps	 329 
ASEAN	Apps	 329 
ASEAN	Tech	 329 
ASEAN	Apps	 329 
ASEAN	Tech	 329 
ASEAN	Tech	 329 
ASEAN	Tech	 329 
ASEAN	Apps	 329 
ASEAN	Other	 329 
ASEAN	Systems	 329 
ASEAN	Tech	 326 
ASEAN	Tech	 326 
ASEAN	OFM	 326 
ASEAN	Apps	 326 
ASEAN	Systems	 326 
ASEAN	Tech	 326 
ASEAN	Apps	 322 
ASEAN	Tech	 309 
ASEAN	Tech	 308 
ASEAN	Tech	 308 
ASEAN	Tech	 308 
ASEAN	Tech	 308 
ASEAN	Tech	 308 
ASEAN	OFM	 300 
ASEAN	Apps	 300 
ASEAN	OFM	 300 
ASEAN	Tech	 300 
ASEAN	Tech	 300 
ASEAN	OFM	 300 
ASEAN	Tech	 300 
ASEAN	Tech	 300 
ASEAN	Apps	 300 
ASEAN	Apps	 300 
ASEAN	Apps	 300 
ASEAN	Tech	 300 
ASEAN	Tech	 300 
ASEAN	Other	 300 
ASEAN	Systems	 293 
ASEAN	Apps	 285 
ASEAN	Tech	 285 
ASEAN	Tech	 284 
ASEAN	Apps	 281 
ASEAN	Tech	 277 
ASEAN	Apps	 276 
ASEAN	Apps	 265 
ASEAN	Apps	 265 
ASEAN	Tech	 263 
ASEAN	Apps	 263 
ASEAN	Tech	 263 
ASEAN	Tech	 262 
ASEAN	Tech	 261 
ASEAN	OFM	 261 
ASEAN	Tech	 259 
ASEAN	Tech	 257 
ASEAN	Tech	 257 
ASEAN	OFM	 257 
ASEAN	Tech	 250 
ASEAN	Apps	 250 
ASEAN	OFM	 250 
ASEAN	Apps	 250 
ASEAN	Tech	 250 
ASEAN	Tech	 250 
ASEAN	Systems	 241 
ASEAN	Systems	 240 
ASEAN	Tech	 238 
ASEAN	Apps	 236 
ASEAN	Apps	 236 
ASEAN	Systems	 233 
ASEAN	Tech	 232 
ASEAN	Tech	 232 
ASEAN	Tech	 232 
ASEAN	Tech	 232 
ASEAN	Tech	 232 
ASEAN	Systems	 230 
ASEAN	Systems	 230 
ASEAN	Tech	 228 
ASEAN	OFM	 225 
ASEAN	Apps	 220 
ASEAN	Apps	 220 
ASEAN	Apps	 220 
ASEAN	Tech	 216 
ASEAN	Tech	 216 
ASEAN	Systems	 215 
ASEAN	Tech	 212 
ASEAN	Apps	 210 
ASEAN	Tech	 205 
ASEAN	Tech	 205 
ASEAN	Tech	 205 
ASEAN	Tech	 205 
ASEAN	Apps	 201 
ASEAN	Apps	 201 
ASEAN	Apps	 201 
ASEAN	Tech	 200 
ASEAN	Apps	 200 
ASEAN	Tech	 200 
ASEAN	Tech	 200 
ASEAN	Apps	 200 
ASEAN	Apps	 200 
ASEAN	Other	 200 
ASEAN	Tech	 200 
ASEAN	Apps	 200 
ASEAN	Apps	 200 
ASEAN	Tech	 200 
ASEAN	Apps	 200 
ASEAN	Tech	 200 
ASEAN	Apps	 200 
ASEAN	Apps	 200 
ASEAN	OFM	 200 
ASEAN	Apps	 200 
ASEAN	Tech	 200 
ASEAN	Tech	 200 
ASEAN	Apps	 200 
ASEAN	OFM	 200 
ASEAN	Tech	 200 
ASEAN	Systems	 200 
ASEAN	Systems	 200 
ASEAN	Systems	 200 
ASEAN	Apps	 200 
ASEAN	Tech	 200 
ASEAN	Apps	 200 
ASEAN	OFM	 200 
ASEAN	Apps	 197 
ASEAN	Tech	 197 
ASEAN	OFM	 197 
ASEAN	Apps	 197 
ASEAN	Apps	 197 
ASEAN	Other	 197 
ASEAN	Tech	 196 
ASEAN	Tech	 196 
ASEAN	Tech	 196 
ASEAN	Apps	 191 
ASEAN	Tech	 185 
ASEAN	Apps	 185 
ASEAN	Apps	 185 
ASEAN	Tech	 184 
ASEAN	Apps	 184 
ASEAN	Apps	 180 
ASEAN	Apps	 176 
ASEAN	Tech	 175 
ASEAN	Tech	 175 
ASEAN	Tech	 175 
ASEAN	OFM	 173 
ASEAN	OFM	 172 
ASEAN	Tech	 171 
ASEAN	OFM	 168 
ASEAN	Tech	 166 
ASEAN	Tech	 166 
ASEAN	Apps	 165 
ASEAN	OFM	 165 
ASEAN	Tech	 165 
ASEAN	OFM	 165 
ASEAN	Tech	 163 
ASEAN	Apps	 163 
ASEAN	Apps	 163 
ASEAN	Apps	 163 
ASEAN	OFM	 163 
ASEAN	Tech	 163 
ASEAN	Tech	 163 
ASEAN	Tech	 163 
ASEAN	Tech	 161 
ASEAN	Apps	 160 
ASEAN	OFM	 160 
ASEAN	Apps	 160 
ASEAN	Apps	 160 
ASEAN	Apps	 159 
ASEAN	Apps	 159 
ASEAN	Tech	 157 
ASEAN	Tech	 156 
ASEAN	Tech	 154 
ASEAN	Tech	 154 
ASEAN	Tech	 154 
ASEAN	Tech	 154 
ASEAN	Tech	 153 
ASEAN	Systems	 152 
ASEAN	Tech	 151 
ASEAN	Apps	 151 
ASEAN	Tech	 150 
ASEAN	Tech	 150 
ASEAN	Tech	 150 
ASEAN	Tech	 150 
ASEAN	Tech	 150 
ASEAN	Apps	 150 
ASEAN	Tech	 150 
ASEAN	OFM	 150 
ASEAN	OFM	 150 
ASEAN	OFM	 150 
ASEAN	Apps	 150 
ASEAN	Tech	 150 
ASEAN	Tech	 150 
ASEAN	OFM	 150 
ASEAN	OFM	 150 
ASEAN	Tech	 150 
ASEAN	Systems	 150 
ASEAN	Other	 150 
ASEAN	Tech	 150 
ASEAN	Apps	 150 
ASEAN	Apps	 150 
ASEAN	Tech	 150 
ASEAN	Tech	 150 
ASEAN	Apps	 150 
ASEAN	Tech	 148 
ASEAN	Apps	 147 
ASEAN	Systems	 147 
ASEAN	Tech	 142 
ASEAN	Tech	 140 
ASEAN	Apps	 140 
ASEAN	Apps	 138 
ASEAN	Systems	 137 
ASEAN	Apps	 132 
ASEAN	Apps	 132 
ASEAN	Apps	 132 
ASEAN	Tech	 132 
ASEAN	Apps	 132 
ASEAN	Apps	 132 
ASEAN	Tech	 132 
ASEAN	Apps	 130 
ASEAN	OFM	 130 
ASEAN	Tech	 130 
ASEAN	Apps	 130 
ASEAN	Tech	 130 
ASEAN	Apps	 130 
ASEAN	Tech	 130 
ASEAN	Tech	 128 
ASEAN	Tech	 126 
ASEAN	Tech	 125 
ASEAN	Apps	 125 
ASEAN	Tech	 124 
ASEAN	Tech	 124 
ASEAN	Tech	 124 
ASEAN	Tech	 124 
ASEAN	Tech	 124 
ASEAN	Tech	 124 
ASEAN	Tech	 123 
ASEAN	Tech	 122 
ASEAN	Tech	 122 
ASEAN	Tech	 121 
ASEAN	Apps	 120 
ASEAN	Apps	 120 
ASEAN	Apps	 120 
ASEAN	Apps	 120 
ASEAN	Systems	 120 
ASEAN	Systems	 120 
ASEAN	Systems	 120 
ASEAN	Systems	 120 
ASEAN	Systems	 120 
ASEAN	Apps	 120 
ASEAN	Apps	 120 
ASEAN	OFM	 119 
ASEAN	Systems	 118 
ASEAN	Tech	 117 
ASEAN	Tech	 116 
ASEAN	Other	 115 
ASEAN	Systems	 115 
ASEAN	OFM	 115 
ASEAN	Apps	 115 
ASEAN	Apps	 115 
ASEAN	Apps	 115 
ASEAN	Apps	 114 
ASEAN	Tech	 114 
ASEAN	Tech	 114 
ASEAN	Tech	 114 
ASEAN	Tech	 112 
ASEAN	Tech	 112 
ASEAN	Tech	 111 
ASEAN	Tech	 111 
ASEAN	Tech	 110 
ASEAN	Apps	 110 
ASEAN	Systems	 110 
ASEAN	Tech	 109 
ASEAN	Apps	 108 
ASEAN	Tech	 108 
ASEAN	Tech	 108 
ASEAN	Apps	 108 
ASEAN	Tech	 104 
ASEAN	Apps	 103 
ASEAN	Systems	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	OFM	 102 
ASEAN	OFM	 102 
ASEAN	Tech	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	OFM	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Other	 100 
ASEAN	Apps	 100 
ASEAN	Other	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Other	 100 
ASEAN	Apps	 100 
ASEAN	Systems	 100 
ASEAN	Tech	 100 
ASEAN	OFM	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	OFM	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	Apps	 100 
ASEAN	OFM	 100 
ASEAN	Tech	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	OFM	 100 
ASEAN	OFM	 100 
ASEAN	OFM	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	OFM	 100 
ASEAN	Systems	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	OFM	 100 
ASEAN	Tech	 99 
ASEAN	Systems	 99 
ASEAN	Tech	 99 
ASEAN	Apps	 99 
ASEAN	Apps	 99 
ASEAN	Tech	 99 
ASEAN	Other	 99 
ASEAN	Systems	 99 
ASEAN	Apps	 99 
ASEAN	Systems	 99 
ASEAN	Systems	 99 
ASEAN	Systems	 99 
ASEAN	Systems	 99 
ASEAN	Systems	 99 
ASEAN	Tech	 99 
ASEAN	Tech	 99 
ASEAN	Tech	 99 
ASEAN	Tech	 98 
ASEAN	Apps	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Systems	 98 
ASEAN	Systems	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Apps	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 97 
ASEAN	Systems	 96 
ASEAN	Systems	 96 
ASEAN	Apps	 96 
ASEAN	Systems	 96 
ASEAN	Apps	 96 
ASEAN	Apps	 95 
ASEAN	Tech	 95 
ASEAN	Tech	 95 
ASEAN	Tech	 95 
ASEAN	Tech	 95 
ASEAN	Tech	 95 
ASEAN	Tech	 95 
ASEAN	Tech	 95 
ASEAN	Systems	 95 
ASEAN	Tech	 95 
ASEAN	Tech	 95 
ASEAN	Tech	 93 
ASEAN	Tech	 93 
ASEAN	Systems	 92 
ASEAN	Tech	 92 
ASEAN	Apps	 92 
ASEAN	Apps	 92 
ASEAN	Apps	 92 
ASEAN	Apps	 92 
ASEAN	Apps	 90 
ASEAN	Tech	 90 
ASEAN	Systems	 89 
ASEAN	Apps	 88 
ASEAN	Apps	 88 
ASEAN	Tech	 88 
ASEAN	OFM	 88 
ASEAN	Apps	 87 
ASEAN	Tech	 87 
ASEAN	Tech	 85 
ASEAN	OFM	 85 
ASEAN	OFM	 84 
ASEAN	Apps	 84 
ASEAN	Apps	 82 
ASEAN	Systems	 82 
ASEAN	Apps	 82 
ASEAN	Apps	 82 
ASEAN	Tech	 82 
ASEAN	Tech	 81 
ASEAN	Apps	 81 
ASEAN	OFM	 81 
ASEAN	Apps	 81 
ASEAN	Tech	 81 
ASEAN	Tech	 80 
ASEAN	Apps	 80 
ASEAN	Apps	 80 
ASEAN	Apps	 80 
ASEAN	Apps	 80 
ASEAN	OFM	 80 
ASEAN	Apps	 80 
ASEAN	Apps	 80 
ASEAN	Systems	 80 
ASEAN	Tech	 80 
ASEAN	Tech	 80 
ASEAN	Apps	 80 
ASEAN	Apps	 80 
ASEAN	Apps	 80 
ASEAN	Tech	 80 
ASEAN	Systems	 80 
ASEAN	Tech	 80 
ASEAN	Tech	 80 
ASEAN	OFM	 80 
ASEAN	Apps	 78 
ASEAN	Tech	 76 
ASEAN	Tech	 76 
ASEAN	Tech	 76 
ASEAN	Tech	 76 
ASEAN	Tech	 76 
ASEAN	Systems	 75 
ASEAN	Tech	 75 
ASEAN	OFM	 75 
ASEAN	Apps	 75 
ASEAN	Apps	 75 
ASEAN	Apps	 75 
ASEAN	Apps	 75 
ASEAN	Apps	 75 
ASEAN	Tech	 75 
ASEAN	Tech	 74 
ASEAN	Apps	 74 
ASEAN	Apps	 73 
ASEAN	Tech	 72 
ASEAN	Tech	 72 
ASEAN	Tech	 71 
ASEAN	Tech	 71 
ASEAN	Systems	 71 
ASEAN	Systems	 71 
ASEAN	Tech	 70 
ASEAN	Tech	 70 
ASEAN	Tech	 70 
ASEAN	Tech	 70 
ASEAN	Tech	 70 
ASEAN	Tech	 70 
ASEAN	Tech	 70 
ASEAN	Apps	 70 
ASEAN	OFM	 70 
ASEAN	OFM	 70 
ASEAN	Apps	 70 
ASEAN	Tech	 70 
ASEAN	Apps	 70 
ASEAN	OFM	 70 
ASEAN	Tech	 70 
ASEAN	Apps	 70 
ASEAN	Tech	 70 
ASEAN	OFM	 69 
ASEAN	OFM	 69 
ASEAN	OFM	 69 
ASEAN	Apps	 69 
ASEAN	Apps	 69 
ASEAN	OFM	 69 
ASEAN	Apps	 69 
ASEAN	Tech	 68 
ASEAN	Apps	 67 
ASEAN	Apps	 67 
ASEAN	Tech	 67 
ASEAN	Tech	 66 
ASEAN	Tech	 66 
ASEAN	OFM	 66 
ASEAN	Systems	 66 
ASEAN	Apps	 66 
ASEAN	Apps	 66 
ASEAN	Apps	 66 
ASEAN	Apps	 66 
ASEAN	Systems	 66 
ASEAN	Apps	 66 
ASEAN	Tech	 66 
ASEAN	Tech	 66 
ASEAN	Tech	 65 
ASEAN	Tech	 65 
ASEAN	Tech	 65 
ASEAN	Tech	 65 
ASEAN	Apps	 65 
ASEAN	Apps	 65 
ASEAN	OFM	 65 
ASEAN	Systems	 65 
ASEAN	Tech	 65 
ASEAN	Systems	 65 
ASEAN	Systems	 65 
ASEAN	Apps	 65 
ASEAN	Apps	 65 
ASEAN	Tech	 65 
ASEAN	Tech	 65 
ASEAN	OFM	 64 
ASEAN	Tech	 64 
ASEAN	Apps	 64 
ASEAN	Systems	 64 
ASEAN	Apps	 63 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Apps	 61 
ASEAN	Other	 61 
ASEAN	Tech	 60 
ASEAN	Tech	 60 
ASEAN	Tech	 60 
ASEAN	Apps	 60 
ASEAN	OFM	 60 
ASEAN	Apps	 60 
ASEAN	Apps	 60 
ASEAN	Systems	 60 
ASEAN	Systems	 60 
ASEAN	Tech	 59 
ASEAN	Apps	 57 
ASEAN	Apps	 57 
ASEAN	Apps	 57 
ASEAN	Apps	 57 
ASEAN	Apps	 57 
ASEAN	OFM	 57 
ASEAN	Tech	 57 
ASEAN	Systems	 56 
ASEAN	Tech	 56 
ASEAN	Apps	 55 
ASEAN	Tech	 55 
ASEAN	Tech	 55 
ASEAN	Tech	 55 
ASEAN	Tech	 54 
ASEAN	Tech	 53 
ASEAN	Apps	 53 
ASEAN	Apps	 53 
ASEAN	Apps	 53 
ASEAN	Apps	 53 
ASEAN	Tech	 52 
ASEAN	Tech	 52 
ASEAN	Apps	 52 
ASEAN	Tech	 51 
ASEAN	Tech	 51 
ASEAN	Tech	 51 
ASEAN	Tech	 51 
ASEAN	Apps	 50 
ASEAN	OFM	 50 
ASEAN	OFM	 50 
ASEAN	Apps	 50 
ASEAN	Tech	 50 
ASEAN	OFM	 50 
ASEAN	OFM	 50 
ASEAN	Apps	 50 
ASEAN	Apps	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Apps	 50 
ASEAN	Apps	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	OFM	 50 
ASEAN	Apps	 50 
ASEAN	Tech	 50 
ASEAN	OFM	 50 
ASEAN	Apps	 50 
ASEAN	Apps	 50 
ASEAN	Apps	 50 
ASEAN	Apps	 50 
ASEAN	Apps	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Systems	 50 
ASEAN	Tech	 50 
ASEAN	Apps	 50 
ASEAN	Apps	 50 
ASEAN	OFM	 50 
ASEAN	Apps	 50 
ASEAN	Other	 49 
ASEAN	Apps	 49 
ASEAN	Systems	 49 
ASEAN	Systems	 49 
ASEAN	Tech	 49 
ASEAN	Tech	 49 
ASEAN	Apps	 49 
ASEAN	Tech	 49 
ASEAN	Tech	 49 
ASEAN	Tech	 49 
ASEAN	OFM	 49 
ASEAN	Apps	 49 
ASEAN	Tech	 49 
ASEAN	Tech	 49 
ASEAN	Tech	 49 
ASEAN	OFM	 49 
ASEAN	Tech	 49 
ASEAN	Systems	 48 
ASEAN	Tech	 48 
ASEAN	Apps	 48 
ASEAN	Tech	 48 
ASEAN	Tech	 48 
ASEAN	Apps	 47 
ASEAN	Tech	 47 
ASEAN	Tech	 46 
ASEAN	Systems	 46 
ASEAN	Tech	 46 
ASEAN	Tech	 46 
ASEAN	Apps	 46 
ASEAN	Apps	 46 
ASEAN	Apps	 46 
ASEAN	Other	 46 
ASEAN	Apps	 46 
ASEAN	Other	 46 
ASEAN	Apps	 46 
ASEAN	Apps	 46 
ASEAN	Apps	 46 
ASEAN	Apps	 46 
ASEAN	Systems	 46 
ASEAN	Apps	 46 
ASEAN	Apps	 46 
ASEAN	Tech	 46 
ASEAN	Tech	 46 
ASEAN	Tech	 46 
