Region	Product 	Grand_Total
ANZ	Systems	 24 
ANZ	Apps	 23 
ANZ	Tech	 23 
ANZ	Systems	 23 
ANZ	Apps	 22 
ANZ	Apps	 22 
ANZ	Tech	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Tech	 21 
ANZ	Apps	 21 
ANZ	Tech	 21 
ANZ	Tech	 21 
ANZ	Apps	 21 
ANZ	Tech	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Systems	 21 
ANZ	OFM	 21 
ANZ	Systems	 21 
ANZ	Tech	 21 
ANZ	Tech	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Apps	 21 
ANZ	Tech	 21 
ANZ	Tech	 21 
ANZ	Systems	 21 
ANZ	Systems	 21 
ANZ	Systems	 21 
ANZ	Systems	 21 
ANZ	Systems	 21 
ANZ	Systems	 21 
ANZ	Systems	 21 
ANZ	Systems	 21 
ANZ	Systems	 21 
ANZ	Tech	 21 
ANZ	OFM	 21 
ANZ	Tech	 21 
ANZ	Tech	 21 
ANZ	Tech	 20 
ANZ	Tech	 20 
ANZ	Apps	 20 
ANZ	Apps	 20 
ANZ	Apps	 20 
ANZ	Apps	 20 
ANZ	Apps	 20 
ANZ	Systems	 20 
ANZ	Apps	 20 
ANZ	Apps	 20 
ANZ	Apps	 19 
ANZ	Apps	 19 
ANZ	Apps	 19 
ANZ	Apps	 18 
ANZ	Tech	 18 
ANZ	Apps	 17 
ANZ	Apps	 17 
ANZ	OFM	 17 
ANZ	Apps	 16 
ANZ	Apps	 16 
ANZ	Apps	 16 
ANZ	Tech	 16 
ANZ	Tech	 16 
ANZ	Tech	 16 
ANZ	Apps	 16 
ANZ	Apps	 16 
ANZ	Tech	 16 
ANZ	Tech	 16 
ANZ	Tech	 16 
ANZ	Systems	 16 
ANZ	Systems	 16 
ANZ	Systems	 16 
ANZ	Tech	 15 
ANZ	Tech	 15 
ANZ	Apps	 14 
ANZ	Apps	 14 
ANZ	Apps	 14 
ANZ	Tech	 14 
ANZ	Apps	 14 
ANZ	Apps	 13 
ANZ	Apps	 13 
ANZ	Tech	 12 
ANZ	Tech	 12 
ANZ	Tech	 12 
ANZ	Tech	 12 
ANZ	Apps	 11 
ANZ	Tech	 11 
ANZ	Tech	 11 
ANZ	OFM	 11 
ANZ	Tech	 11 
ANZ	Apps	 11 
ANZ	Tech	 11 
ANZ	Apps	 11 
ANZ	Systems	 11 
ANZ	Systems	 11 
ANZ	Tech	 10 
ANZ	Systems	 10 
ANZ	Tech	 8 
ANZ	Tech	 8 
ANZ	Apps	 8 
ANZ	Systems	 8 
ANZ	Systems	 8 
ANZ	Systems	 8 
ANZ	Tech	 8 
ANZ	Apps	 8 
ANZ	Tech	 8 
ANZ	Tech	 8 
ANZ	Tech	 8 
ANZ	Tech	 8 
ANZ	Tech	 8 
ANZ	Tech	 8 
ANZ	Apps	 8 
ANZ	Systems	 8 
ANZ	Systems	 8 
ANZ	OFM	 7 
ANZ	Tech	 7 
ANZ	Tech	 7 
ANZ	Tech	 7 
ANZ	Tech	 7 
ANZ	Tech	 6 
ANZ	Apps	 6 
ANZ	Systems	 6 
ANZ	Apps	 6 
ANZ	Tech	 6 
ANZ	OFM	 6 
ANZ	Tech	 5 
ANZ	Apps	 5 
ANZ	Apps	 5 
ANZ	Apps	 5 
ANZ	Apps	 5 
ANZ	Apps	 5 
ANZ	Apps	 4 
ANZ	Systems	 4 
ANZ	Tech	 4 
ANZ	Tech	 4 
ANZ	Tech	 4 
ANZ	Apps	 4 
ANZ	Apps	 4 
ANZ	Apps	 3 
ANZ	Tech	 3 
ANZ	Apps	 2 
ANZ	OFM	 1 
ANZ	Tech	 1 
ANZ	Apps	 1 
ANZ	Apps	 1 
ANZ	Apps	 0 
ANZ	Apps	 0 
ANZ	Apps	 0 
ANZ	Apps	 0 
ANZ	Tech	 0 
ANZ	Apps	 0 
ANZ	OFM	 -   
ANZ	Tech	 -   
ANZ	Tech	 -   
ANZ	OFM	 -   
ANZ	OFM	 -   
ANZ	OFM	 -   
ANZ	OFM	 -   
ANZ	OFM	 -   
ANZ	OFM	 -   
ANZ	OFM	 -   
ANZ	OFM	 -   
