Region	Product 	Grand_Total
ASEAN	Tech	 26 
ASEAN	Apps	 26 
ASEAN	Tech	 26 
ASEAN	Tech	 26 
ASEAN	Apps	 26 
ASEAN	Systems	 26 
ASEAN	OFM	 26 
ASEAN	Tech	 26 
ASEAN	Tech	 25 
ASEAN	Apps	 25 
ASEAN	Tech	 25 
ASEAN	Apps	 25 
ASEAN	Tech	 25 
ASEAN	Apps	 25 
ASEAN	OFM	 25 
ASEAN	Apps	 25 
ASEAN	Apps	 25 
ASEAN	Apps	 25 
ASEAN	Apps	 25 
ASEAN	Apps	 25 
ASEAN	Apps	 25 
ASEAN	Tech	 25 
ASEAN	Tech	 24 
ASEAN	Systems	 24 
ASEAN	Apps	 24 
ASEAN	Systems	 24 
ASEAN	Tech	 24 
ASEAN	Systems	 24 
ASEAN	Systems	 24 
ASEAN	Systems	 23 
ASEAN	Tech	 23 
ASEAN	Tech	 23 
ASEAN	Apps	 23 
ASEAN	Apps	 23 
ASEAN	Apps	 23 
ASEAN	Apps	 23 
ASEAN	Apps	 23 
ASEAN	Apps	 23 
ASEAN	Apps	 23 
ASEAN	Apps	 23 
ASEAN	Apps	 23 
ASEAN	Apps	 23 
ASEAN	Apps	 23 
ASEAN	Apps	 23 
ASEAN	Tech	 23 
ASEAN	Apps	 23 
ASEAN	Apps	 23 
ASEAN	Apps	 23 
ASEAN	Tech	 23 
ASEAN	Apps	 23 
ASEAN	Apps	 23 
ASEAN	Apps	 23 
ASEAN	Other	 23 
ASEAN	Tech	 23 
ASEAN	Tech	 23 
ASEAN	Tech	 23 
ASEAN	Tech	 23 
ASEAN	Tech	 22 
ASEAN	Apps	 22 
ASEAN	Tech	 22 
ASEAN	Apps	 22 
ASEAN	Tech	 21 
ASEAN	Apps	 21 
ASEAN	Tech	 21 
ASEAN	Apps	 21 
ASEAN	Apps	 21 
ASEAN	Tech	 20 
ASEAN	Apps	 20 
ASEAN	Tech	 20 
ASEAN	Tech	 20 
ASEAN	Tech	 20 
ASEAN	Tech	 20 
ASEAN	OFM	 20 
ASEAN	Tech	 20 
ASEAN	Tech	 20 
ASEAN	Systems	 20 
ASEAN	Apps	 20 
ASEAN	Tech	 20 
ASEAN	Tech	 20 
ASEAN	Apps	 20 
ASEAN	Apps	 20 
ASEAN	Apps	 20 
ASEAN	Tech	 20 
ASEAN	Other	 20 
ASEAN	Apps	 20 
ASEAN	Tech	 20 
ASEAN	Apps	 20 
ASEAN	Apps	 20 
ASEAN	Apps	 20 
ASEAN	Apps	 20 
ASEAN	Tech	 20 
ASEAN	Tech	 20 
ASEAN	Systems	 20 
ASEAN	Systems	 20 
ASEAN	Systems	 20 
ASEAN	Tech	 20 
ASEAN	OFM	 19 
ASEAN	Tech	 19 
ASEAN	Apps	 19 
ASEAN	Tech	 19 
ASEAN	Apps	 19 
ASEAN	Apps	 19 
ASEAN	Tech	 19 
ASEAN	Tech	 19 
ASEAN	Tech	 19 
ASEAN	Tech	 19 
ASEAN	Tech	 19 
ASEAN	Tech	 19 
ASEAN	Tech	 19 
ASEAN	Systems	 19 
ASEAN	Systems	 19 
ASEAN	Apps	 19 
ASEAN	Apps	 19 
ASEAN	Apps	 19 
ASEAN	Apps	 19 
ASEAN	Apps	 18 
ASEAN	Apps	 18 
ASEAN	Apps	 18 
ASEAN	Tech	 18 
ASEAN	OFM	 18 
ASEAN	OFM	 18 
ASEAN	Tech	 18 
ASEAN	Apps	 17 
ASEAN	Apps	 17 
ASEAN	Apps	 17 
ASEAN	OFM	 17 
ASEAN	OFM	 16 
ASEAN	OFM	 16 
ASEAN	Systems	 16 
ASEAN	Systems	 16 
ASEAN	OFM	 16 
ASEAN	Tech	 16 
ASEAN	OFM	 16 
ASEAN	Tech	 16 
ASEAN	Apps	 16 
ASEAN	Apps	 16 
ASEAN	Tech	 16 
ASEAN	Systems	 16 
ASEAN	Systems	 16 
ASEAN	Tech	 16 
ASEAN	Tech	 16 
ASEAN	Systems	 16 
ASEAN	OFM	 16 
ASEAN	Tech	 16 
ASEAN	Systems	 16 
ASEAN	Systems	 16 
ASEAN	Systems	 16 
ASEAN	Apps	 16 
ASEAN	Apps	 16 
ASEAN	Systems	 16 
ASEAN	Apps	 16 
ASEAN	Apps	 16 
ASEAN	Apps	 16 
ASEAN	Tech	 16 
ASEAN	Tech	 16 
ASEAN	Apps	 16 
ASEAN	Apps	 16 
ASEAN	Apps	 16 
ASEAN	Apps	 15 
ASEAN	Apps	 15 
ASEAN	Apps	 15 
ASEAN	Tech	 15 
ASEAN	Apps	 15 
ASEAN	Apps	 15 
ASEAN	OFM	 15 
ASEAN	Apps	 15 
ASEAN	Systems	 15 
ASEAN	Systems	 15 
ASEAN	Systems	 14 
ASEAN	Apps	 14 
ASEAN	Apps	 14 
ASEAN	Tech	 13 
ASEAN	Tech	 13 
ASEAN	Tech	 13 
ASEAN	Systems	 13 
ASEAN	Systems	 13 
ASEAN	Systems	 13 
ASEAN	Systems	 13 
ASEAN	Tech	 13 
ASEAN	OFM	 13 
ASEAN	Apps	 13 
ASEAN	Apps	 13 
ASEAN	Apps	 12 
ASEAN	Apps	 12 
ASEAN	Tech	 12 
ASEAN	Tech	 12 
ASEAN	Systems	 12 
ASEAN	Tech	 12 
ASEAN	Apps	 12 
ASEAN	Systems	 12 
ASEAN	Systems	 12 
ASEAN	Systems	 12 
ASEAN	Systems	 12 
ASEAN	Systems	 12 
ASEAN	Apps	 12 
ASEAN	Tech	 12 
ASEAN	Tech	 12 
ASEAN	Tech	 12 
ASEAN	Tech	 12 
ASEAN	Apps	 12 
ASEAN	Apps	 12 
ASEAN	OFM	 11 
ASEAN	Apps	 11 
ASEAN	Apps	 11 
ASEAN	Tech	 11 
ASEAN	Tech	 11 
ASEAN	Tech	 11 
ASEAN	Tech	 11 
ASEAN	Tech	 11 
ASEAN	Tech	 11 
ASEAN	Tech	 11 
ASEAN	Tech	 11 
ASEAN	Tech	 11 
ASEAN	Other	 11 
ASEAN	Apps	 11 
ASEAN	Apps	 11 
ASEAN	Tech	 11 
ASEAN	Tech	 11 
ASEAN	Tech	 11 
ASEAN	Tech	 11 
ASEAN	Tech	 10 
ASEAN	Tech	 10 
ASEAN	Tech	 10 
ASEAN	Apps	 10 
ASEAN	Tech	 10 
ASEAN	Tech	 10 
ASEAN	Apps	 10 
ASEAN	Tech	 10 
ASEAN	Tech	 10 
ASEAN	Apps	 10 
ASEAN	Apps	 10 
ASEAN	Systems	 10 
ASEAN	OFM	 10 
ASEAN	Apps	 10 
ASEAN	Apps	 10 
ASEAN	Systems	 10 
ASEAN	Tech	 9 
ASEAN	Tech	 9 
ASEAN	OFM	 9 
ASEAN	Apps	 9 
ASEAN	OFM	 9 
ASEAN	Apps	 9 
ASEAN	Apps	 9 
ASEAN	OFM	 9 
ASEAN	Tech	 8 
ASEAN	Tech	 8 
ASEAN	Tech	 8 
ASEAN	Tech	 8 
ASEAN	OFM	 8 
ASEAN	OFM	 8 
ASEAN	Tech	 8 
ASEAN	Apps	 8 
ASEAN	Apps	 8 
ASEAN	OFM	 8 
ASEAN	Systems	 8 
ASEAN	Apps	 8 
ASEAN	Tech	 8 
ASEAN	Tech	 8 
ASEAN	Tech	 8 
ASEAN	Apps	 7 
ASEAN	Apps	 7 
ASEAN	Apps	 7 
ASEAN	OFM	 7 
ASEAN	Apps	 7 
ASEAN	Apps	 7 
ASEAN	Apps	 7 
ASEAN	Systems	 7 
ASEAN	Tech	 7 
ASEAN	Tech	 7 
ASEAN	Apps	 6 
ASEAN	Apps	 6 
ASEAN	Apps	 6 
ASEAN	Apps	 6 
ASEAN	Apps	 6 
ASEAN	Apps	 6 
ASEAN	Apps	 6 
ASEAN	Apps	 6 
ASEAN	Apps	 6 
ASEAN	Apps	 6 
ASEAN	Apps	 6 
ASEAN	Apps	 6 
ASEAN	Apps	 6 
ASEAN	Apps	 6 
ASEAN	Apps	 6 
ASEAN	Tech	 6 
ASEAN	Apps	 6 
ASEAN	Tech	 6 
ASEAN	Tech	 6 
ASEAN	Apps	 6 
ASEAN	Tech	 6 
ASEAN	Tech	 5 
ASEAN	Tech	 5 
ASEAN	Tech	 5 
ASEAN	Tech	 5 
ASEAN	Apps	 5 
ASEAN	Apps	 5 
ASEAN	Tech	 5 
ASEAN	Tech	 5 
ASEAN	Tech	 5 
ASEAN	Tech	 5 
ASEAN	Tech	 5 
ASEAN	OFM	 5 
ASEAN	Tech	 4 
ASEAN	OFM	 4 
ASEAN	Tech	 4 
ASEAN	Apps	 4 
ASEAN	Apps	 4 
ASEAN	Apps	 4 
ASEAN	Tech	 4 
ASEAN	Tech	 4 
ASEAN	Tech	 4 
ASEAN	Tech	 4 
ASEAN	Tech	 4 
ASEAN	Tech	 4 
ASEAN	Tech	 4 
ASEAN	Systems	 4 
ASEAN	Tech	 4 
ASEAN	Apps	 4 
ASEAN	Systems	 4 
ASEAN	Tech	 4 
ASEAN	Tech	 4 
ASEAN	OFM	 4 
ASEAN	Tech	 4 
ASEAN	Tech	 4 
ASEAN	Tech	 4 
ASEAN	Apps	 3 
ASEAN	Apps	 3 
ASEAN	Apps	 3 
ASEAN	Apps	 3 
ASEAN	Systems	 3 
ASEAN	Apps	 3 
ASEAN	Tech	 3 
ASEAN	Tech	 3 
ASEAN	Apps	 3 
ASEAN	Apps	 3 
ASEAN	Tech	 3 
ASEAN	Systems	 3 
ASEAN	Tech	 3 
ASEAN	Apps	 2 
ASEAN	Apps	 2 
ASEAN	Apps	 2 
ASEAN	Apps	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	OFM	 2 
ASEAN	OFM	 2 
ASEAN	OFM	 2 
ASEAN	OFM	 2 
ASEAN	OFM	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	OFM	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 2 
ASEAN	Tech	 1 
ASEAN	Tech	 1 
ASEAN	Tech	 1 
ASEAN	Tech	 1 
ASEAN	Tech	 1 
ASEAN	Tech	 1 
ASEAN	Tech	 1 
ASEAN	Tech	 1 
ASEAN	Tech	 1 
ASEAN	Tech	 1 
ASEAN	Apps	 1 
ASEAN	Tech	 1 
ASEAN	Tech	 1 
ASEAN	OFM	 1 
ASEAN	Tech	 1 
ASEAN	Tech	 1 
ASEAN	Tech	 1 
ASEAN	Other	 1 
ASEAN	Tech	 0 
ASEAN	OFM	 0 
ASEAN	OFM	 0 
ASEAN	Tech	 0 
ASEAN	OFM	 0 
ASEAN	Tech	 0 
ASEAN	Systems	 0 
ASEAN	OFM	 0 
ASEAN	Tech	 0 
ASEAN	Other	 0 
ASEAN	Tech	 0 
ASEAN	Tech	 0 
ASEAN	Apps	 -   
ASEAN	Apps	 -   
ASEAN	Apps	 -   
ASEAN	Apps	 -   
ASEAN	Apps	 -   
ASEAN	Tech	 -   
ASEAN	Tech	 -   
ASEAN	Apps	 -   
ASEAN	Apps	 -   
ASEAN	Apps	 -   
ASEAN	Apps	 -   
ASEAN	Apps	 -   
ASEAN	Apps	 -   
ASEAN	Apps	 -   
